id,Pendapatan Keluarga,Jumlah Tanggungan dalam Keluarga,Pekerjaan Orang Tua/Wali,Pendidikan Orang Tua/Wali,Kepemilikan Aset,Lokasi Tempat Tinggal,Pengeluaran Bulanan Keluarga,Status Kepesertaan Program Bantuan Pemerintah,Riwayat Beasiswa atau Bantuan Pendidikan,Ayah Hidup?,Ibu Hidup?,Status Kepemilikan Tempat Tinggal,Jumlah (Perkiraan Harga Pasar) Kendaraan yang Dimiliki,Daya Listrik (Watt),Luas Tanah Rumah (m2),Luas Bangunan Rumah (m2),NJOP per Meter,Bahan Atap Rumah,Bahan Tembok Rumah,Bahan Lantai Rumah,Rerata Pengeluaran Listrik & Air per Bulan,Total Hutang,Cicilan Hutang per Bulan,Program Studi,Kota,Jalur Masuk,Golongan UKT
92735,Rp 4.000.000 s.d. Rp 5.000.000,1.0,Buruh,SLTA,Milik Sendiri,Kota Batam ,3000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,7000000.0,1300.0,88.0,80.0,96000.0,Seng/Spandek,Batu bata,Plester,203662.0,0.0,0.0,Teknik Elektro,Kota Batam ,SNBT,5.0
90561,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Wiraswasta,MA,Milik Sendiri,Kabupaten Demak ,600000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Meninggal,Milik Sendiri,14000000.0,900.0,142.0,60.0,335000.0,GENTING TANAH LIAT,PLESTER BERCAT,KERAMIK,570000.0,700000.0,700000.0,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",Kabupaten Demak ,SNBP,4.0
77155,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Petani,SLTP,Milik Sendiri,Kabupaten Oku Timur ,300000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,2000000.0,720.0,625.0,64.0,0.0,Genteng tanah liat,Batu bata tanah liat,Semen atau plester,50000.0,4000000.0,0.0,Pendidikan Kimia,Kabupaten Oku Timur ,SNBP,3.0
60981,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SMP,Milik Sendiri,Kabupaten Karanganyar ,400000.0,,Tidak Dapat,Hidup,Hidup,Milik Sendiri,0.0,450.0,1308.0,120.0,7150.0,Genting,Semen,Semen,80000.0,10000000.0,675000.0,Kesehatan Masyarakat,Kabupaten Karanganyar ,SNBP,3.0
126690,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,D4,Milik Sendiri,Kota tangerang Selatan,8000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,25000000.0,2200.0,176.0,100.0,418656000.0,Genteng,Batako,Keramik,1300000.0,100000000.0,15000000.0,Ilmu Hukum,Kota tangerang Selatan,SNBT,7.0
76252,"kurang dari Rp 1.000.000,-",0.0,Petani,MTs,Milik Sendiri,Kabupaten Lampung Timur ,200000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,7000000.0,450.0,2400.0,54.0,7150.0,Genting tanah liat,Semen bata,Kramik,74000.0,0.0,0.0,Manajemen,Kabupaten Lampung Timur ,SNBP,3.0
80842,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Wiraswasta,SD/MI Sederajat,Milik Sendiri,Kabupaten Tegal ,1650000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,0.0,450.0,186.0,72.0,128000.0,Seng,Semen,Semen,40000.0,0.0,0.0,Ilmu Hukum,Kabupaten Tegal ,SNBT,2.0
149153,Rp 2.000.000 s.d. Rp 3.000.000,3.0,Tidak Bekerja,SLTA Sederajat,Milik Sendiri,Kab. Wonogiri,1000000.0,KIS/JKS/BPJS,Tidak Dapat,Meninggal,Hidup,Milik Sendiri,90021000.0,900.0,1760.0,40.0,20000.0,Tanah liat,Semen,Keramik,490000.0,100000000.0,1350000.0,Akuntansi,Kab. Wonogiri,SNBT,4.0
148461,lebih dari Rp 5.000.000,2.0,Pegawai Pemerintahan,D4,Milik Sendiri,Kota Tegal,7000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,75000000.0,1300.0,122.0,119.0,1032000.0,GENTING,SEMEN CAT RAPIH,KERAMIK,700000.0,350000000.0,5400000.0,Ekonomi dan Keuangan Islam,Kota Tegal,SNBT,6.0
45926,"kurang dari Rp 1.000.000,-",1.0,Tidak Bekerja,SLTA Sederajat,Milik Sendiri,Kabupaten Semarang ,1000000.0,,Tidak,Hidup,Hidup,Milik Sendiri,6000000.0,900.0,65.0,30.0,394000.0,Asbes,"Bata,Kayu,Semen",Keramik,120000.0,0.0,0.0,Pendidikan Ekonomi,Kabupaten Semarang ,SNBT,3.0
105706,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SLTA Sederajat,Menumpang,Kab. Wonogiri,900000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Menumpang,8000000.0,450.0,935.0,42.0,36000.0,Genting tanah liat,Batu bata,Keramik,73500.0,0.0,0.0,Pendidikan Guru Sekolah Dasar,Kab. Wonogiri,SNBP,0.0
61608,lebih dari Rp 5.000.000,2.0,Pegawai Swasta,D4,Milik Sendiri,Kota Tangerang Selatan,14325500.0,,Tidak,Hidup,Hidup,Milik Sendiri,157000000.0,1300.0,72.0,36.0,2013000.0,Genteng,Beton,Keramik,600000.0,89486500.0,5245750.0,Manajemen,Kota Tangerang Selatan,SNBP,7.0
149990,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Pegawai Swasta,SLTA,Milik Sendiri,Kab. Jepara,2000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,20000000.0,900.0,2087.0,80.0,128000.0,genteng tanah liat,bata,keramik,190000.0,7000000.0,593200.0,Pendidikan Sejarah,Kab. Jepara,SNBT,5.0
62575,Rp 2.000.000 s.d. Rp 3.000.000,3.0,Pegawai Swasta,D4,Milik Sendiri,,900000.0,,-,Hidup,Hidup,Milik Sendiri,2.0,900.0,200.0,160.0,20000.0,Seng,Semen,Keramik,55000.0,0.0,0.0,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",Kabupaten Purbalingga ,SNBP,4.0
109433,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Wiraswasta,D-3/D2,Milik Sendiri,Kab. Batang,1500000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,19000000.0,900.0,350.0,84.0,27000.0,Genting,Kayu / tripleks,Ubin / plester,103000.0,0.0,0.0,"Pendidikan Seni Drama, Tari, dan Musik",Kab. Batang,SNBT,0.0
67987,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,D-3/D2,Menumpang,Kota Semarang ,4800000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Menumpang,3500000.0,900.0,105.0,74.0,1573000.0,Asbes,Plester di cat,Keramik,220000.0,0.0,0.0,Ekonomi Pembangunan,Kota Semarang ,SNBT,6.0
107647,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Wiraswasta,SLTA,Milik Sendiri,Kab. Tegal,600000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,5000000.0,900.0,135.0,108.0,614000.0,Genteng Press,Bata Merah,Keramik,180000.0,0.0,0.0,Pendidikan Pancasila dan Kewarganegaraan,Kab. Tegal,SNBT,0.0
42591,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SD,Milik Sendiri,Kabupaten Pati ,800000.0,,Tidak Dapat,Hidup,Hidup,Milik Sendiri,8000000.0,450.0,438.0,48.0,10000.0,Genting tanah liat,Batu bata,Semen plester,65000.0,12000000.0,450000.0,Manajemen,Kabupaten Pati ,SNBP,2.0
45389,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Pegawai Pemerintahan,SLTA,Milik Sendiri,Kabupaten Tuban ,600000.0,,-,Hidup,Meninggal,Milik Sendiri,23000000.0,450.0,657.0,120.0,27000.0,Genteng Beton,Batu Bata,Keramik,50000.0,50000000.0,1809000.0,Teknik Kimia,Kabupaten Tuban ,SNBT,5.0
76249,Rp 2.000.000 s.d. Rp 3.000.000,3.0,Pegawai Swasta,SMA,,Kabupaten Kendal ,1500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,7000000.0,900.0,101.0,70.0,82000.0,Genting,Bata Merah dan Semen,Plaster dan keramik,180000.0,4229674.0,439750.0,Manajemen,Kabupaten Kendal ,SNBP,3.0
77093,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Buruh,SLTA Sederajat,Milik Sendiri,Kota Semarang ,649000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,7200000.0,900.0,192.0,192.0,117888000.0,Ternit dan Genting,Batu bata,Keramik,185000.0,0.0,0.0,Pendidikan Jasmani Sekolah Dasar,Kota Semarang ,SNBP,2.0
81200,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SD/MI Sederajat,Milik Sendiri,Kabupaten Blora ,1000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,3000000.0,450.0,215.0,100.0,64000.0,GENTENG,PAPAN,TANAH,42000.0,0.0,0.0,Seni Rupa,Kabupaten Blora ,SNBT,2.0
42402,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Wiraswasta,MA,Kontrak,Kabupaten Demak ,2000000.0,,-,Hidup,Hidup,Kontrak,7500000.0,450.0,20.0,16.0,0.0,Asbes,Bata dan Semen,Tanah,60000.0,15400000.0,644000.0,Teknik Elektro,Kabupaten Demak ,SNBP,3.0
104768,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Pegawai Swasta,SLTA Sederajat,Milik Sendiri,Kab. Blora,1000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,6000000.0,720.0,240.0,140.0,429000.0,Genting,Semen permanen,Tegel keramik,200.0,40000000.0,796500.0,Ilmu Lingkungan,Kab. Blora,SNBP,4.0
81861,lebih dari Rp 5.000.000,1.0,Wiraswasta,SMA,Milik Sendiri,Kabupaten Wonosobo ,1500000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,13000000.0,900.0,92.0,70.0,14750000.0,baja ringan,batu bata,keramik,160000.0,150000000.0,3000000.0,"Pendidikan Seni Drama, Tari, dan Musik",Kabupaten Wonosobo ,SNBT,6.0
108918,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,MI,Menumpang,Kab. Sukoharjo,400000.0,KIS/JKS/BPJS,kipk,Hidup,Meninggal,Menumpang,1200000.0,900.0,164.0,60.0,160000.0,Genting,Batu Bata,"Semen, Ubin, dan sebagian keramik.",300000.0,0.0,0.0,Pendidikan Ekonomi,Kab. Sukoharjo,SNBT,0.0
60869,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Pegawai Swasta,SMA,Milik Sendiri,Kabupaten Tangerang ,2080000.0,,Tidak,Hidup,Hidup,Milik Sendiri,24000000.0,900.0,60.0,36.0,285000.0,Genting semen,"Batako, diplester, dicat rapih seadanya",Keramik,381750.0,0.0,0.0,Kimia,Kabupaten Tangerang ,SNBP,3.0
149962,Rp 4.000.000 s.d. Rp 5.000.000,2.0,Pegawai Swasta,S1,Milik Sendiri,Kab. Demak,3000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,20000000.0,900.0,375.0,200.0,82000.0,Genteng tanah,Kombinasi kayu dan tembok,Keramik,350000.0,0.0,0.0,Kimia,Kab. Demak,SNBT,6.0
83210,"kurang dari Rp 1.000.000,-",2.0,Wiraswasta,SD,Milik Sendiri,Kabupaten Purbalingga ,400000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,6000000.0,450.0,212.0,50.0,5000.0,Genting,Batu Bata,Keramik,25000.0,10000000.0,0.0,Teknik Arsitektur,Kabupaten Purbalingga ,SNBT,2.0
69127,Rp 4.000.000 s.d. Rp 5.000.000,,Pegawai Pemerintahan,SMA,Milik Sendiri,Kabupaten Banyumas ,1200000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,30000000.0,0.0,304.0,49.0,64000.0,Genting,Batu Bata,Keramik,60000.0,40000000.0,1250000.0,Pendidikan Guru Sekolah Dasar,Kabupaten Banyumas ,SNBT,4.0
106031,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Tidak Bekerja,SLTA,Milik Sendiri,Kab. Sragen,400000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,16000000.0,720.0,845.0,100.0,48000.0,GENTENG TANAH LIAT,BATU BATA MERAH DAN SEMEN,KERAMIK BIASA,174219.0,0.0,0.0,Ilmu Hukum,Kab. Sragen,SNBP,3.0
62847,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Wiraswasta,SMA,Kontrak,Kota Yogyakarta ,400000.0,,Tidak,Meninggal,Meninggal,Kontrak,16000000.0,100.0,50.0,30.0,0.0,genting tanah liat,batu bata,semen,50000.0,0.0,0.0,Ilmu Sejarah,Kota Yogyakarta ,SNBP,5.0
149189,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Petani,MA,Milik Sendiri,Kab. Pati,1500000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,37000000.0,450.0,855.0,80.0,20000.0,genteng,bata,keramik,90000.0,0.0,0.0,Akuntansi,Kab. Pati,SNBT,0.0
91158,,,,,,Kabupaten Pemalang ,,KIS/JKS/BPJS,Tidak Ada,,,,,,,,,,,,,,,Pendidikan Teknik Otomotif,Kabupaten Pemalang ,SNBP,6.0
150142,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,D-3/D2,Milik Sendiri,Kab. Jepara,3000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,63000000.0,450.0,189.0,36.0,48000.0,Genting,Batu bata,Keramik,55000.0,0.0,0.0,Akuntansi,Kab. Jepara,SNBT,7.0
47006,"kurang dari Rp 1.000.000,-",1.0,Buruh,SLTA,Milik Sendiri,Kabupaten Klaten ,500000.0,,-,Hidup,Hidup,Milik Sendiri,12000000.0,450.0,157.0,90.0,7800000.0,Genting,Semen,Keramik,37000.0,16000000.0,0.0,Sastra Indonesia,Kabupaten Klaten ,SNBT,1.0
149840,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Buruh,D3/D-2,Milik Sendiri,Kota Semarang,3000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,35000000.0,900.0,60.0,35.0,3745000.0,genteng,bata merah,keramik,222600.0,0.0,0.0,Ilmu Politik,Kota Semarang,SNBT,4.0
83598,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Buruh,SLTP Sederajat,Milik Sendiri,Kabupaten Kendal ,2000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,8000000.0,450.0,396.0,54.0,82000.0,Genteng Tanah Liat,Batu Bata,Plester,160000.0,0.0,0.0,Ekonomi Pembangunan,Kabupaten Kendal ,SNBT,4.0
149511,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,S-1/D4,Milik Sendiri,Kota Semarang,4000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Meninggal,Milik Sendiri,75000000.0,1300.0,108.0,50.0,2640000.0,Genteng Beton,Batu Bata,Keramik,620000.0,36000000.0,1000000.0,Teknik Elektro,Kota Semarang,SNBT,7.0
96174,Rp 4.000.000 s.d. Rp 5.000.000,2.0,Tidak Bekerja,D3/D-2,Menumpang,Kabupaten Demak ,4500000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Menumpang,26000000.0,1300.0,556.0,42.0,64000.0,Genteng dan  Asbes,,Keramik dan Poster,335000.0,40000000.0,972800.0,"Pendidikan Bahasa, Sastra Indonesia, dan Daerah",Kabupaten Demak ,SNBT,4.0
90278,Rp 4.000.000 s.d. Rp 5.000.000,1.0,Buruh,MA,Milik Sendiri,Kota Semarang ,3000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,1.0,450.0,80.0,60.0,464000.0,Asbes,Herbel,Plester,90000.0,0.0,0.0,Pendidikan Ekonomi,Kota Semarang ,SNBP,4.0
103683,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Petani,SD/MI Sederajat,Milik Sendiri,Kab. Pati,2000000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,10000000.0,450.0,165.0,54.0,64.0,Genting,Bata merah,Semen Plester,40000.0,0.0,0.0,Pendidikan Teknik Mesin,Kab. Pati,SNBP,0.0
